Name	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
FREDA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FREYA	0	0	0	0	0	0	6	5	8	8	13	14	20	15	20	39	52	44	37	45
FREYJA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	11	13	12	7
FUMIKO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUSAE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRIELA	9	7	7	9	10	0	12	11	8	7	13	6	11	10	6	7	6	0	10	6
GABRIELLA	26	22	19	24	31	27	29	43	41	40	41	37	30	22	29	31	22	19	25	22
GABRIELLE	51	49	45	43	40	46	55	41	40	38	33	26	27	18	18	16	29	18	20	20
GAGANDEEP	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GAIA	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	7
GAIL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GAY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GAYE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GAYLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GAYLENE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEET	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
GEETA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEMMA	6	0	10	10	6	13	13	7	15	15	22	22	19	25	27	20	24	25	23	31
GENA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GENESIS	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0
GENEVA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
GENEVIEVE	5	13	14	11	7	11	15	5	10	5	10	15	9	21	17	10	7	7	13	7
GEORGIA	44	46	59	33	33	46	57	61	46	32	47	57	49	54	46	55	58	76	50	59
GEORGINA	5	0	0	6	0	0	0	0	5	0	6	8	0	0	0	5	0	0	0	0
GERALDINE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GERTRUDE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GIA	0	0	0	0	0	0	6	5	12	11	23	21	24	12	10	12	17	10	12	11
GIANNA	0	0	5	0	0	8	11	9	9	5	17	17	11	11	12	6	12	11	10	17
GILLIAN	15	6	7	8	10	0	5	7	5	8	0	0	0	0	0	0	0	0	0	5
GINA	5	5	6	11	0	5	5	0	0	0	0	5	5	0	5	0	0	0	0	0
GINGER	0	0	0	0	0	8	0	0	5	0	7	0	0	0	0	0	0	0	0	0
GIOVANNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
GISELLE	0	6	0	0	0	0	0	0	0	5	0	5	0	6	0	0	0	0	6	5
GIULIA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
GIULIANA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
GIUSEPPINA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLADYS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLENDA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLENNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLENYS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLORIA	14	8	7	12	9	8	7	9	8	8	8	6	6	10	11	12	7	6	7	7
GLYNIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GOLDIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	8
GRACE	112	126	142	151	143	138	130	117	107	133	111	108	101	101	87	99	98	94	102	80
GRACELYN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6
GRACELYNN	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
GRACIE	8	19	14	28	15	32	23	20	16	29	16	18	13	14	18	20	17	13	20	14
GRETA	0	0	0	0	0	0	0	6	0	5	6	0	0	0	0	7	8	5	6	8
GUNEET	0	0	0	0	0	6	0	6	0	7	10	9	9	7	10	6	5	6	5	5
GURBANI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
GURDEEP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GURINDER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GURJIT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GURJOT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GURKIRAN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GURLEEN	31	20	22	23	42	25	23	21	32	22	22	21	18	8	8	7	9	6	0	0
GURMANNAT	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
GURNAAZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	8	6
GURNEET	5	5	8	0	5	8	9	7	13	0	0	5	0	0	0	0	0	0	5	0
GURNOOR	0	0	0	5	0	0	10	9	14	14	8	14	14	10	11	13	9	10	10	5
GURPREET	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GURSEERAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
GURSHARAN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GURSIMRAN	0	7	0	0	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GURVEEN	0	0	0	0	0	0	0	0	0	0	8	0	0	0	6	0	0	0	0	0
GURVIR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GWEN	0	0	0	0	0	0	0	0	0	0	7	0	0	5	0	9	8	7	6	6
GWENDOLINE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GWENDOLYN	0	0	0	5	0	5	0	0	0	6	8	5	8	0	16	7	5	13	9	0
GWENYTH	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	5	0	0	0
GWYNETH	0	0	0	0	0	0	0	0	0	6	5	8	0	5	0	0	5	0	0	6
HADASSAH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
HADLEY	0	0	0	0	0	0	7	7	7	0	6	6	17	29	18	25	21	25	20	24
HAFSA	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
HAILEE	5	6	7	11	0	16	9	6	0	0	5	0	7	5	0	0	0	5	5	6
HAILEY	94	106	85	111	128	112	86	90	105	87	90	97	89	70	82	76	71	59	66	67
HAILIE	0	0	0	5	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0
HAISLEY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HALEIGH	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HALEY	46	50	38	32	30	13	21	24	24	14	12	10	13	10	9	0	8	8	0	11
HALLE	14	11	16	14	11	14	11	14	13	12	16	11	18	19	17	10	8	13	13	13
HALLEY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HALLIE	8	0	6	0	7	0	0	0	0	5	0	0	0	7	7	6	5	11	11	11
HANA	10	18	17	18	17	10	13	10	23	16	19	8	12	20	19	26	27	18	13	24
HANEET	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
HANNA	33	27	33	33	19	19	22	20	22	20	13	22	27	28	21	27	24	12	21	21
HANNAH	227	233	213	203	200	191	189	190	151	154	116	130	130	125	131	131	127	157	130	115
HARDEEP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HARGUN	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	8	10	7	5	10
HARINDER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HARJINDER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HARJIT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HARJOT	11	5	0	0	9	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
HARKIRAN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HARKIRAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
HARLEEN	23	26	22	15	34	19	28	21	28	25	26	20	21	12	11	13	7	10	7	6
HARLEY	0	0	0	0	0	0	0	6	0	5	0	0	5	0	0	0	10	5	8	11
HARLIV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
HARLOW	0	0	0	0	0	0	0	0	0	14	8	5	17	21	13	14	19	27	19	28
HARLYN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0
HARMAN	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HARMONY	6	7	13	9	9	13	7	5	7	16	9	10	13	8	8	9	6	6	0	6
HARNEET	11	0	7	8	12	5	12	7	0	0	10	7	0	0	0	0	0	0	0	0
HARNOOR	0	6	0	9	8	15	20	14	13	5	11	12	13	12	6	6	9	9	0	11
HARPER	0	0	0	0	0	0	0	0	0	13	10	22	36	46	61	45	37	93	101	81
HARPREET	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HARRIET	0	0	0	0	0	0	0	0	0	0	0	6	0	5	5	5	11	5	11	9
HARSIMRAN	0	0	6	0	0	0	0	0	6	8	0	7	5	0	0	0	0	0	0	0
HARTLEY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
HARUKO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HARUMI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HARVEEN	5	7	7	0	0	0	0	5	7	0	5	7	0	5	5	0	0	0	0	0
HARVIR	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HASRAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
HAVANA	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	5
HAVEN	0	0	0	0	5	0	0	0	0	0	0	6	5	5	5	0	6	7	13	5
HAYDEN	0	0	0	0	0	7	6	14	36	24	10	21	10	16	12	13	13	15	18	22
HAYLEE	7	9	0	12	10	10	12	6	16	15	7	13	8	9	0	0	0	6	5	0
HAYLEY	47	31	41	36	24	18	26	24	21	22	15	16	11	20	10	15	17	19	8	10
HAYLIE	0	0	0	0	0	7	7	7	8	0	0	0	0	0	0	0	0	0	0	0
HAZEL	7	0	0	7	10	15	10	19	25	17	29	29	37	40	58	68	76	60	94	78
HEATHER	27	24	17	17	23	15	14	8	10	5	0	5	8	0	0	7	7	0	0	0
HEIDI	11	13	12	11	11	12	16	18	24	17	17	15	15	25	18	22	21	20	17	18
HELEN	13	13	10	7	9	13	8	9	5	9	0	7	10	14	12	9	8	5	8	6
HELENA	10	12	8	7	15	6	16	17	16	16	8	13	9	15	9	8	11	6	10	10
HELENE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HELGA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HELLEN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HENLEY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	10	0	0
HENNA	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
HENRIETTA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIDEKO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HILARY	0	0	0	0	0	6	6	6	0	0	0	0	0	0	0	0	0	0	0	0
HILDA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HILLARY	0	0	0	0	0	9	0	6	0	0	0	0	0	0	0	0	0	0	0	0
HIROKO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HISAKO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOLLAND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
HOLLIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOLLIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HOLLY	31	15	29	35	18	32	19	15	28	16	17	25	25	21	23	21	25	29	13	25
HOPE	12	15	14	17	17	16	15	11	18	14	10	13	19	9	17	14	13	14	8	9
HUDA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
HUDSON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
HUNTER	14	6	7	0	5	6	8	6	0	0	5	7	5	8	11	8	8	12	7	8
IDA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	5
ILA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
ILONA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IMAN	0	0	0	6	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
IMOGEN	0	0	0	0	0	0	0	0	7	0	6	8	7	7	6	0	0	6	6	8
INA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INAAYA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0
INAYA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	7
INAYAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
INDERPREET	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INDIA	0	0	0	0	0	5	0	9	0	0	0	7	0	0	5	0	0	0	0	0
INDIANA	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	6	10	5	6
INDIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	7	0
INGE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INGRID	0	6	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
IONA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IRELAND	0	5	6	10	7	7	6	8	6	5	0	0	0	0	0	0	6	5	0	0
IRELYN	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
IRENE	12	10	9	0	0	7	9	13	8	9	7	5	0	6	7	10	9	20	5	15
IRIS	8	10	8	11	10	9	13	13	15	18	13	11	16	20	21	19	24	22	23	29
IRMA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISABEL	26	32	26	22	23	42	31	40	39	24	32	38	24	27	26	18	34	32	24	26
ISABELA	0	0	0	5	6	6	0	0	5	0	0	0	0	0	0	0	5	0	0	0
ISABELL	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
ISABELLA	62	95	131	135	125	153	150	172	160	187	167	181	143	122	112	127	113	116	103	95
ISABELLE	36	51	50	43	40	65	64	77	72	50	75	71	59	65	66	78	65	77	63	46
ISADORA	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0
ISHA	0	12	0	0	0	6	0	5	0	0	0	7	0	0	0	6	0	0	0	0
ISHIKA	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ISHMEET	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
ISIS	0	0	0	0	0	0	5	0	0	6	0	5	0	5	7	0	0	0	0	0
ISLA	0	0	5	0	6	7	14	22	52	59	85	84	111	124	107	111	125	126	137	128
ISOBEL	0	7	5	5	5	0	7	10	7	12	10	12	7	0	6	8	12	7	9	0
IVANA	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0
IVANNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
IVORY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0
IVY	11	19	8	14	20	25	15	16	20	14	24	31	43	44	47	70	62	61	69	56
IYLA	0	0	0	0	0	0	0	0	0	10	0	0	6	5	0	7	0	0	8	0
IZABEL	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
IZABELLA	0	0	5	5	0	0	15	10	10	16	17	13	11	12	9	12	7	0	11	9
IZABELLE	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	5	0
JACEY	6	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
JACKELYN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACKIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACKLYN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JACLYN	0	5	7	0	0	7	6	0	0	0	0	0	6	0	0	0	0	0	0	0
JACQUELINE	27	19	15	17	21	12	13	17	13	17	7	5	0	11	12	10	10	11	8	8
JACQUELYN	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JADA	18	26	19	25	30	37	34	25	21	17	20	14	10	9	7	0	0	6	11	6
JADE	46	49	55	49	49	52	47	29	29	30	35	39	29	20	21	37	47	38	30	28
JADEN	13	12	17	13	11	12	8	0	0	0	0	5	0	0	0	0	0	0	0	0
JADYN	6	9	11	11	5	9	6	11	6	5	0	0	0	0	0	0	0	0	0	0
JAEDA	0	0	0	0	0	0	6	8	0	0	0	0	0	0	0	0	0	0	0	0
JAEDYN	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAELYN	0	0	0	5	0	5	6	6	10	6	0	0	7	0	0	0	6	0	0	0
JAELYNN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
JAIDA	5	8	13	13	6	16	12	12	7	10	12	6	6	9	5	0	0	5	0	0
JAIDEN	5	9	8	11	6	9	8	0	0	0	6	0	0	0	0	0	0	0	0	0
JAIDYN	0	0	0	5	5	0	0	5	6	5	6	0	0	0	0	0	0	0	0	0
JAIME	5	11	18	7	8	10	7	10	10	12	0	0	0	0	0	0	0	0	0	0
JAIMEE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAIMIE	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAINA	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
JAIYA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
JAMI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAMIE	24	30	25	35	19	17	10	10	10	18	19	11	14	5	10	7	15	9	6	10
JAMIE-LEE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JANA	7	0	0	0	0	0	0	6	0	0	7	5	9	6	0	0	8	7	7	6
JANAE	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
JANAYA	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JANE	11	12	20	8	14	14	14	8	11	13	18	15	18	14	19	26	17	0	17	17
JANEL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JANELLE	10	15	12	10	14	19	8	12	6	12	9	11	6	7	5	7	13	0	8	0
JANESSA	7	6	5	8	0	6	0	7	0	0	5	0	0	0	5	7	6	0	0	0
JANET	7	7	7	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
JANETTE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JANEY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JANICE	8	9	10	7	0	5	0	8	7	7	0	0	7	6	5	0	5	0	0	7
JANIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JANINE	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
JANIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JANNA	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JANNAT	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5	5	0	0	10
JAPJI	0	0	0	0	0	0	0	6	8	0	5	16	6	6	7	6	0	9	13	13
JAPLEEN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
JAPNEET	0	0	0	0	0	0	0	0	8	0	0	0	5	9	6	6	0	0	0	0
JAPNOOR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
JAPREET	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
JAQUELINE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JASBIR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JASDEEP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JASKIRAN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JASKIRAT	0	0	0	0	0	5	0	0	0	0	0	6	0	0	0	0	5	0	0	0
JASLEEN	18	23	22	17	24	28	29	19	16	24	11	10	18	20	7	10	9	6	5	6
JASMEEN	12	14	13	11	11	11	7	6	8	7	5	0	0	0	0	0	0	0	0	0
JASMEET	0	0	0	0	7	0	0	11	0	10	6	0	5	7	0	0	0	0	0	0
JASMIN	13	17	17	12	16	7	13	14	9	18	8	7	8	5	9	0	0	0	0	0
JASMINE	86	90	81	69	81	66	60	55	64	52	51	43	40	54	33	47	39	39	26	46
JASMYN	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JASNEET	0	9	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0
JASNOOR	0	0	0	0	0	6	0	0	7	0	0	5	0	6	0	0	0	0	0	6
JASPER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
JASPREET	17	11	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JASREET	0	0	0	0	0	0	0	0	0	0	0	5	5	5	0	0	0	0	0	0
JASVINDER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JASWINDER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JATINDER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAYA	0	7	19	15	8	14	16	12	11	18	17	12	7	13	7	10	5	7	7	9
JAYCEE	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0
JAYDA	10	9	11	15	17	13	12	16	25	22	15	15	16	12	12	15	6	15	9	6
JAYDE	0	0	5	6	0	7	0	0	0	8	9	10	0	5	0	0	10	6	0	9
JAYDEN	18	26	22	25	9	15	12	13	15	12	9	9	10	11	6	0	0	0	0	0
JAYLA	0	0	0	0	0	5	10	9	11	9	9	7	6	9	6	5	0	0	9	5
JAYLENE	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAYLIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
JAYME	5	0	5	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0
JAYMEE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAYMIE	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAYNA	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAYNE	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAZLYN	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
JAZMIN	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
JAZMINE	0	0	0	5	0	7	7	0	5	0	0	0	0	0	0	0	0	0	0	0
JAZMYN	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JEAN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JEANETTE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JEANIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JEANINE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JEANNE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JEANNETTE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JEANNIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JEANNINE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JEEVAN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JEMMA	0	0	0	0	6	7	8	0	0	6	0	8	6	8	7	6	0	0	7	8
JENA	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JENAYA	5	0	5	0	6	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0
JENELLE	5	6	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
JENESSA	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JENICA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JENIFER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JENILEE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JENINE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JENNA	100	113	96	86	64	68	71	48	29	29	34	19	13	16	14	9	10	9	11	11
JENNI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JENNICA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JENNIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JENNIFER	69	69	58	50	39	36	30	27	20	21	21	17	19	15	12	7	14	12	10	9
JENNY	17	13	22	11	11	12	11	11	9	11	8	8	8	0	0	0	0	5	5	0
JENSEN	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JERI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JERSEY	0	0	0	0	0	0	0	0	8	0	0	7	0	0	0	0	0	0	0	0
JESSA	0	0	5	0	0	0	8	0	0	7	5	0	5	0	0	5	0	0	0	5
JESSE	8	6	0	5	6	5	7	0	0	6	0	0	0	0	0	0	0	0	0	0
JESSI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JESSICA	231	186	182	146	164	116	78	82	81	52	62	56	49	35	28	39	25	23	22	22
